bad_customer_service: 80,
brand_new_car: 46,
buy_brand_new: 32,
poor_customer_service: 30,
terrible_customer_service: 26,
customer_service_experience: 20,
year_old_car: 15,
car_year_old: 13,
hello_supercarsfordad_supercar: 13,
new_e_class: 12,
brand_new_mercede: 12,
good_customer_service: 11,
buy_new_car: 11,
mercede_customer_service: 11,
shock_customer_service: 11,
l_km_co: 11,
customer_service_receive: 11,
hello_photo_supercarsfordad: 11,
ml_mlamg_amg: 11,
check_engine_light: 10,
