customer_service: 596,
mercedes_benz: 253,
new_car: 196,
brand_new: 170,
buy_car: 107,
car_service: 106,
year_old: 93,
bad_customer: 90,
roadside_assistance: 82,
c_class: 74,
buy_mercede: 72,
bad_experience: 59,
s_class: 57,
e_class: 57,
month_ago: 54,
mercede_benz: 54,
week_ago: 52,
buy_new: 51,
bad_service: 51,
sell_car: 50,
