want_new_car_bad: 250,
need_new_car_asap: 89,
think_want_new_car: 87,
want_new_car_want: 69,
want_new_car_year: 51,
want_buy_new_car: 46,
want_new_car_like: 43,
need_new_car_bad: 41,
want_new_car_birthday: 41,
want_new_car_amp: 41,
want_new_car_lol: 39,
want_new_car_know: 39,
need_new_car_like: 38,
want_new_car_new: 38,
want_new_car_need: 37,
wanna_buy_new_car: 37,
car_want_new_car: 31,
want_new_car_idk: 31,
need_buy_new_car: 29,
want_new_car_m: 28,
