want_new_car: 2998,
need_new_car: 1104,
new_car_bad: 305,
buy_new_car: 207,
new_car_asap: 102,
new_car_want: 97,
new_car_like: 93,
think_want_new: 92,
want_new_truck: 89,
wanna_buy_car: 80,
look_new_car: 74,
new_car_year: 71,
wanna_new_car: 71,
wait_new_car: 64,
new_car_new: 63,
new_car_birthday: 59,
new_car_need: 56,
new_car_amp: 54,
want_buy_new: 53,
brand_new_car: 50,
