bmw_m_competition: 45,
bad_customer_service: 36,
brand_new_bmw: 26,
brand_new_x: 23,
ultimate_drive_machine: 21,
poor_customer_service: 20,
brand_new_car: 19,
terrible_customer_service: 18,
new_bmw_series: 18,
car_year_old: 17,
customer_service_bmw: 16,
series_gran_coupe: 13,
new_bmw_x: 13,
bmw_connect_app: 13,
buy_brand_new: 12,
bad_customer_experience: 12,
bmw_customer_service: 11,
customer_service_experience: 10,
appal_customer_service: 10,
connect_drive_app: 9,
