customer_service: 354,
bmw_m: 163,
new_car: 134,
bmw_x: 120,
brand_new: 118,
bmw_series: 113,
new_bmw: 99,
year_old: 85,
buy_bmw: 82,
m_competition: 80,
new_x: 71,
bmw_car: 69,
car_bmw: 69,
new_series: 69,
car_service: 66,
service_bmw: 63,
buy_car: 60,
connect_drive: 55,
bad_customer: 52,
courtesy_car: 48,
